id,zip_code,name_th,name_en,latitude,longitude,DistrictId
140103,13000,หอรัตนไชย,Ho Rattanachai,14.16,100.594,74
140104,13000,หัวรอ,Hua Ro,14.272,100.588,74
140105,13000,ท่าวาสุกรี,Tha Wasukri,14.307,100.604,74
140106,13000,ไผ่ลิง,Phai Ling,14.189,100.565,74
140107,13000,ปากกราน,Pak Kran,14.214,100.597,74
140108,13000,ภูเขาทอง,Phukhao Thong,14.258,100.616,74
140109,13000,สำเภาล่ม,Samphao Lom,14.26,100.568,74
140110,13000,สวนพริก,Suan Phrik,14.288,100.544,74
140111,13000,คลองตะเคียน,Khlong Takhian,14.292,100.647,74
140112,13000,วัดตูม,Wat Tum,14.206,100.539,74
140113,13000,หันตรา,Hantra,14.223,100.552,74
140114,13000,ลุมพลี,Lumphli,14.239,100.557,74
140115,13000,บ้านใหม่,Ban Mai,14.295,100.621,74
140116,13000,บ้านเกาะ,Ban Ko,14.25,100.642,74
140117,13000,คลองสวนพลู,Khlong Suan Phlu,14.289,100.668,74
140118,13000,คลองสระบัว,Khlong Sa Bua,null,null,74
140119,13000,เกาะเรียน,Ko Rian,14.266,100.542,74
140120,13000,บ้านป้อม,Ban Pom,14.458,100.558,74
140121,13000,บ้านรุน,Ban Run,14.414,100.564,74
140199,0,*จำปา,*Jam Pa,14.436,100.576,74
140201,13130,ท่าเรือ,Tha Ruea,14.496,100.549,75
140202,13130,จำปา,Champa,14.513,100.544,75
140203,13130,ท่าหลวง,Tha Luang,14.5,100.577,75
140204,13130,บ้านร่อม,Ban Rom,14.512,100.517,75
140205,13130,ศาลาลอย,Sala Loi,14.474,100.531,75
140206,13130,วังแดง,Wang Daeng,14.491,100.532,75
140207,13130,โพธิ์เอน,Pho En,14.464,100.508,75
140208,13130,ปากท่า,Pak Tha,14.492,100.51,75
140209,13130,หนองขนาก,Nong Khanak,14.444,100.536,75
140210,13130,ท่าเจ้าสนุก,Tha Chao Sanuk,14.449,100.521,75
140301,13260,นครหลวง,Nakhon Luang,14.421,100.547,76
140302,13260,ท่าช้าง,Tha Chang,14.419,100.525,76
140303,13260,บ่อโพง,Bo Phong,14.524,100.563,76
140304,13260,บ้านชุ้ง,Ban Chung,14.532,100.586,76
140305,13260,ปากจั่น,Pak Chan,14.462,100.379,76
140306,13260,บางระกำ,Bang Rakam,14.472,100.361,76
140307,13260,บางพระครู,Bang Phra Khru,14.495,100.405,76
140308,13260,แม่ลา,Mae La,14.482,100.393,76
140309,13260,หนองปลิง,Nong Pling,14.446,100.387,76
140310,13260,คลองสะแก,Khlong Sakae,14.416,100.388,76
140311,13260,สามไถ,Sam Thai,14.433,100.286,76
140312,13260,พระนอน,Phra Non,14.468,100.272,76
140401,13190,บางไทร,Bang Sai,14.439,100.407,77
140402,13190,บางพลี,Bang Phli,14.419,100.318,77
140403,13190,สนามชัย,Sanam Chai,14.5,100.388,77
140404,13190,บ้านแป้ง,Ban Paeng,14.447,100.34,77
140405,13190,หน้าไม้,Na Mai,14.474,100.311,77
140406,13190,บางยี่โท,Bang Yi Tho,14.422,100.358,77
140407,13190,แคออก,Khae Ok,14.49,100.351,77
140408,13190,แคตก,Khae Tok,14.435,100.384,77
140409,13190,ช่างเหล็ก,Chang Lek,14.442,100.725,77
140410,13190,กระแชง,Krachaeng,14.428,100.75,77
140411,13190,บ้านกลึง,Ban Klueng,14.39,100.77,77
140412,13190,ช้างน้อย,Chang Noi,14.457,100.751,77
140413,13190,ห่อหมก,Homok,14.478,100.739,77
140414,13190,ไผ่พระ,Phai Phra,14.474,100.693,77
140415,13190,กกแก้วบูรพา,Kok Kaeo Burapha,14.42,100.69,77
140416,13190,ไม้ตรา,Mai Tra,14.44,100.675,77
140417,13190,บ้านม้า,Ban Ma,14.193,100.319,77
140418,13190,บ้านเกาะ,Ban Ko,14.195,100.277,77
140419,13290,ราชคราม,Ratchakhram,14.153,100.297,77
140420,13290,ช้างใหญ่,Chang Yai,14.161,100.395,77
140421,13290,โพแตง,Pho Taeng,14.132,100.423,77
140422,13290,เชียงรากน้อย,Chiang Rak Noi,14.196,100.369,77
140423,13190,โคกช้าง,Khok Chang,14.134,100.368,77
140501,13250,บางบาล,Bang Ban,14.275,100.708,78
140502,13250,วัดยม,Wat Yom,14.241,100.674,78
140503,13250,ไทรน้อย,Sai Noi,14.201,100.699,78
140504,13250,สะพานไทย,Saphan Thai,14.2,100.641,78
140505,13250,มหาพราหมณ์,Maha Phram,14.298,100.813,78
140506,13250,กบเจา,Kop Chao,14.166,100.632,78
140507,13250,บ้านคลัง,Ban Khlang,14.304,100.78,78
140508,13250,พระขาว,Phra Khao,14.249,100.8,78
140509,13250,น้ำเต้า,Namtao,14.229,100.758,78
140510,13250,ทางช้าง,Thang Chang,14.257,100.748,78
140511,13250,วัดตะกู,Wat Taku,14.328,100.404,78
140512,13250,บางหลวง,Bang Luang,14.342,100.417,78
140513,13250,บางหลวงโดด,Bang Luang Dot,14.303,100.378,78
140514,13250,บางหัก,Bang Hak,14.306,100.399,78
140515,13250,บางชะนี,Bang Chani,14.292,100.424,78
140516,13250,บ้านกุ่ม,Ban Kum,14.376,100.402,78
140601,13160,บ้านเลน,Ban Len,14.24,100.371,79
140602,13180,เชียงรากน้อย,Chiang Rak Noi,14.351,100.394,79
140603,13160,บ้านโพ,Ban Pho,14.351,100.366,79
140604,13160,บ้านกรด,Ban Krot,14.39,100.383,79
140605,13160,บางกระสั้น,Bang Krasan,14.301,100.348,79
140606,13160,คลองจิก,Khlong Chik,14.258,100.348,79
140607,13160,บ้านหว้า,Ban Wa,14.24,100.406,79
140608,13160,วัดยม,Wat Yom,14.372,100.358,79
140609,13160,บางประแดง,Bang Pradaeng,14.24,100.306,79
140610,13160,สามเรือน,Sam Ruean,14.278,100.401,79
140611,13160,เกาะเกิด,Ko Koet,14.331,100.363,79
140612,13160,บ้านพลับ,Ban Phlap,14.314,100.286,79
140613,13160,บ้านแป้ง,Ban Paeng,14.313,100.326,79
140614,13160,คุ้งลาน,Khung Lan,14.34,100.319,79
140615,13160,ตลิ่งชัน,Taling Chan,14.382,100.315,79
140616,13170,บ้านสร้าง,Ban Sang,14.236,100.258,79
140617,13160,ตลาดเกรียบ,Talat Kriap,14.272,100.296,79
140618,13160,ขนอนหลวง,Khanon Luang,14.335,100.641,79
140701,13220,บางปะหัน,Bang Pahan,14.322,100.68,80
140702,13220,ขยาย,Khayai,14.349,100.742,80
140703,13220,บางเดื่อ,Bang Duea,14.372,100.712,80
140704,13220,เสาธง,Sao Thong,14.376,100.751,80
140705,13220,ทางกลาง,Thang Klang,14.373,100.655,80
140706,13220,บางเพลิง,Bang Phloeng,14.392,100.689,80
140707,13220,หันสัง,Hansang,14.32,100.714,80
140708,13220,บางนางร้า,Bang Nang Ra,14.332,100.759,80
140709,13220,ตานิม,Ta Nim,14.355,100.622,80
140710,13220,ทับน้ำ,Thap Nam,14.379,100.624,80
140711,13220,บ้านม้า,Ban Ma,14.532,100.525,80
140712,13220,ขวัญเมือง,Khwan Mueang,14.546,100.556,80
140713,13220,บ้านลี่,Ban Li,14.552,100.528,80
140714,13220,โพธิ์สามต้น,Pho Sam Ton,14.566,100.542,80
140715,13220,พุทเลา,Phutlao,14.576,100.581,80
140716,13220,ตาลเอน,Tan En,14.602,100.563,80
140717,13220,บ้านขล้อ,Ban Khlo,14.584,100.538,80
140801,13120,ผักไห่,Phak Hai,14.608,100.544,81
140802,13120,อมฤต,Ammarit,14.606,100.51,81
140803,13120,บ้านแค,Ban Khae,14.576,100.518,81
140804,13120,ลาดน้ำเค็ม,Lat Nam Khem,14.556,100.511,81
140805,13120,ตาลาน,Ta Lan,14.531,100.5,81
140806,13120,ท่าดินแดง,Tha Din Daeng,14.64,100.585,81
140807,13280,ดอนลาน,Don Lan,14.655,100.586,81
140808,13280,นาคู,Na Khu,14.638,100.567,81
140809,13120,กุฎี,Kudi,14.627,100.553,81
140810,13280,ลำตะเคียน,Lam Takhian,14.646,100.519,81
140811,13120,โคกช้าง,Khok Chang,14.592,100.453,81
140812,13280,จักราช,Chakkarat,14.588,100.459,81
140813,13280,หนองน้ำใหญ่,Nong Nam Yai,14.599,100.445,81
140814,13120,ลาดชิด,Lat Chit,14.612,100.413,81
140815,13120,หน้าโคก,Na Khok,14.565,100.434,81
140816,13120,บ้านใหญ่,Ban Yai,14.619,100.478,81
140901,13140,ภาชี,Phachi,14.568,100.4,82
140902,13140,โคกม่วง,Khok Muang,14.583,100.476,82
140903,13140,ระโสม,Rasom,14.553,100.474,82
140904,13140,หนองน้ำใส,Nong Nam Sai,14.539,100.433,82
140905,13140,ดอนหญ้านาง,Don Ya Nang,14.542,100.457,82
140906,13140,ไผ่ล้อม,Phai Lom,14.605,100.485,82
140907,13140,กระจิว,Krachio,14.578,100.432,82
140908,13140,พระแก้ว,Phra Kaeo,14.619,100.447,82
141001,13230,ลาดบัวหลวง,Lat Bua Luang,14.658,100.482,83
141002,13230,หลักชัย,Lak Chai,14.705,100.465,83
141003,13230,สามเมือง,Sam Mueang,14.637,100.472,83
141004,13230,พระยาบันลือ,Phraya Banlue,14.646,100.449,83
141005,13230,สิงหนาท,Singhanat,14.672,100.456,83
141006,13230,คู้สลอด,Khu Salot,14.707,100.436,83
141007,13230,คลองพระยาบันลือ,Khlong Phraya Banlue,14.684,100.462,83
141101,13170,ลำตาเสา,Lam Ta Sao,14.687,100.494,84
141102,13170,บ่อตาโล่,Bo Ta Lo,14.676,100.498,84
141103,13170,วังน้อย,Wang Noi,14.509,100.461,84
141104,13170,ลำไทร,Lam Sai,14.501,100.437,84
141105,13170,สนับทึบ,Sanap Thuep,14.513,100.484,84
141106,13170,พยอม,Phayom,14.488,100.472,84
141107,13170,หันตะเภา,Han Taphao,14.461,100.473,84
141108,13170,วังจุฬา,Wang Chula,14.518,100.431,84
141109,13170,ข้าวงาม,Khao Ngam,14.477,100.426,84
141110,13170,ชะแมบ,Chamaep,14.455,100.442,84
141201,13110,เสนา,Sena,14.666,100.393,85
141202,13110,บ้านแพน,Ban Phaen,14.651,100.425,85
141203,13110,เจ้าเจ็ด,Chao Chet,14.641,100.406,85
141204,13110,สามกอ,Sam Ko,14.708,100.351,85
141205,13110,บางนมโค,Bang Nom Kho,14.679,100.242,85
141206,13110,หัวเวียง,Hua Wiang,14.691,100.428,85
141207,13110,มารวิชัย,Manrawichai,14.614,100.378,85
141208,13110,บ้านโพธิ์,Ban Pho,14.731,100.398,85
141209,13110,รางจรเข้,Rang Chorakhe,14.689,100.375,85
141210,13110,บ้านกระทุ่ม,Ban Krathum,null,null,85
141211,13110,บ้านแถว,Ban Thaeo,14.637,100.372,85
141212,13110,ชายนา,Chai Na,14.677,100.36,85
141213,13110,สามตุ่ม,Sam Tum,14.638,100.389,85
141214,13110,ลาดงา,Lat Nga,14.695,100.398,85
141215,13110,ดอนทอง,Don Thong,14.676,100.323,85
141216,13110,บ้านหลวง,Ban Luang,14.763,100.31,85
141217,13110,เจ้าเสด็จ,Chao Sadet,14.725,100.328,85
141301,13270,บางซ้าย,Bang Sai,14.709,100.306,86
141302,13270,แก้วฟ้า,Kaeo Fa,14.738,100.221,86
141303,13270,เต่าเล่า,Tao Lao,14.769,100.248,86
141304,13270,ปลายกลัด,Plai Klat,14.789,100.324,86
141305,13270,เทพมงคล,Thep Mongkhon,14.741,100.364,86
141306,13270,วังพัฒนา,Wang Phatthana,null,null,86
141401,13210,คานหาม,Khan Ham,14.597,100.34,87
141402,13210,บ้านช้าง,Ban Chang,14.529,100.392,87
141403,13210,สามบัณฑิต,Sam Bandit,14.546,100.223,87
141404,13210,บ้านหีบ,Ban Hip,14.562,100.333,87
141405,13210,หนองไม้ซุง,Nong Mai Sung,14.579,100.301,87
141406,13210,อุทัย,Uthai,14.502,100.33,87
141407,13210,เสนา,Sena,14.555,100.294,87
141408,13210,หนองน้ำส้ม,Nong Nam Som,14.53,100.337,87
141409,13210,โพสาวหาญ,Pho Sao Han,14.505,100.251,87
141410,13210,ธนู,Thanu,14.55,100.37,87
141411,13210,ข้าวเม่า,Khao Mao,14.636,100.323,87
141501,13150,หัวไผ่,Hua Phai,14.583,100.387,88
141502,13150,กะทุ่ม,Kathum,14.517,100.289,88
141503,13150,มหาราช,Maha Rat,14.542,100.315,88
141504,13150,น้ำเต้า,Namtao,14.606,100.252,88
141505,13150,บางนา,Bang Na,14.605,100.293,88
141506,13150,โรงช้าง,Rong Chang,14.581,100.246,88
141507,13150,เจ้าปลุก,Chao Pluk,14.561,100.254,88
141508,13150,พิตเพียน,Phitphian,14.64,100.26,88
141509,13150,บ้านนา,Ban Na,14.804,100.634,88
141510,13150,บ้านขวาง,Ban Khwang,14.802,100.611,88
141511,13150,ท่าตอ,Tha To,14.767,100.684,88
141512,13150,บ้านใหม่,Ban Mai,14.674,100.597,88
141601,13240,บ้านแพรก,Ban Phraek,14.901,100.67,89
141602,13240,บ้านใหม่,Ban Mai,14.83,100.671,89
141603,13240,สำพะเนียง,Sam Phaniang,null,null,89
141604,13240,คลองน้อย,Khlong Noi,14.74,100.64,89
141605,13240,สองห้อง,Song Hong,14.866,100.817,89
150101,14000,ตลาดหลวง,Talat Luang,14.704,100.592,90
150102,14000,บางแก้ว,Bang Kaeo,14.691,100.627,90
150103,14000,ศาลาแดง,Sala Daeng,14.737,100.601,90
150104,14000,ป่างิ้ว,Pa Ngio,14.865,100.619,90
150105,14000,บ้านแห,Ban Hae,14.792,100.671,90
150106,14000,ตลาดกรวด,Talat Kruat,14.824,100.732,90
150107,14000,มหาดไทย,Mahatthai,14.82,100.583,90
150108,14000,บ้านอิฐ,Ban It,14.683,100.529,90
150109,14000,หัวไผ่,Hua Phai,14.725,100.563,90
150110,14000,จำปาหล่อ,Champa Lo,14.778,100.64,90
150111,14000,โพสะ,Phosa,14.82,100.603,90
150112,14000,บ้านรี,Ban Ri,14.775,100.599,90
150113,14000,คลองวัว,Khlong Wua,14.725,100.532,90
150114,14000,ย่านซื่อ,Yan Sue,14.681,100.563,90
150201,14140,จรเข้ร้อง,Chorakhe Rong,14.831,100.629,91
150202,14140,ไชยภูมิ,Chaiyaphum,14.896,100.966,91
150203,14140,ชัยฤทธิ์,Chaiyarit,14.802,100.909,91
150204,14140,เทวราช,Thewarat,14.934,101.093,91
150205,14140,ราชสถิตย์,Ratchasathit,14.94,100.852,91
150206,14140,ไชโย,Chaiyo,15.01,100.969,91
150207,14140,หลักฟ้า,Lak Fa,14.795,100.985,91
150208,14140,ชะไว,Chawai,14.851,101.054,91
150209,14140,ตรีณรงค์,Tri Narong,14.951,101.205,91
150301,14130,บางปลากด,Bang Pla Kot,14.952,101.146,92
150302,14130,ป่าโมก,Pa Mok,15.071,100.713,92
150303,14130,สายทอง,Sai Thong,15.136,100.736,92
150304,14130,โรงช้าง,Rong Chang,15.064,100.68,92
150305,14130,บางเสด็จ,Bang Sadet,15.024,100.642,92
150306,14130,นรสิงห์,Norasing,14.981,100.677,92
150307,14130,เอกราช,Ekkarat,14.967,100.802,92
150308,14130,โผงเผง,Phong Pheng,15.12,100.797,92
150401,14120,อ่างแก้ว,Ang Kaeo,15.036,100.812,93
150402,14120,อินทประมูล,Inthapramun,15.062,100.841,93
150403,14120,บางพลับ,Bang Phlap,15.127,100.877,93
150404,14120,หนองแม่ไก่,Nong Mae Kai,15.023,100.697,93
150405,14120,รำมะสัก,Ram Ma Sak,15.102,100.673,93
150406,14120,บางระกำ,Bang Rakam,15.143,100.685,93
150407,14120,โพธิ์รังนก,Pho Rang Nok,15.214,101.146,93
150408,14120,องครักษ์,Ongkharak,15.195,101.037,93
150409,14120,โคกพุทรา,Khok Phutsa,15.314,101.087,93
150410,14120,ยางช้าย,Yang Chai,15.154,101.044,93
150411,14120,บ่อแร่,Bo Rae,15.078,101.024,93
150412,14120,ทางพระ,Thang Phra,15.176,101.238,93
150413,14120,สามง่าม,Sam Ngam,15.15,101.134,93
150414,14120,บางเจ้าฉ่า,Bang Chao Cha,15.059,101.077,93
150415,14120,คำหยาด,Kham Yat,15.112,101.327,93
150501,14150,แสวงหา,Sawaeng Ha,15.245,101.282,94
150502,14150,ศรีพราน,Si Phran,15.22,101.264,94
150503,14150,บ้านพราน,Ban Phran,15.318,101.251,94
150504,14150,วังน้ำเย็น,Wang Nam Yen,15.187,101.162,94
150505,14150,สีบัวทอง,Si Bua Thong,15.264,101.15,94
150506,14150,ห้วยไผ่,Huai Phai,15.095,101.058,94
150507,14150,จำลอง,Chamlong,15.258,101.022,94
150601,14110,ไผ่จำศิล,Phai Cham Sin,15.126,100.964,95
150602,14110,ศาลเจ้าโรงทอง,San Chao Rong Thong,14.82,100.496,95
150603,14110,ไผ่ดำพัฒนา,Phai Dam Phatthana,14.804,100.529,95
